J. Franklin Inst.|Journal of the Franklin Institute
J. Gakugei, Tokushima Univ.|Journal of Gakugei, Tokushima University
J. gen. Microbiol.|Journal of General Microbiology
J. gen. Physiol.|Journal of General Physiology
J. gen. Psychol.|Journal of of General Psychology
J. gen. Virol.|Journal of General Virology
J. Gene Med.|The Journal of Gene Medicine
J. Genet.|Journal of Genetics
J. Genet. Eng. Res. Chung-Ang Univ.|Journal of Genetic Engineering Research (Chung-Ang University)
J. Genet. hum.|Journal de Genetique Humaine
J. Gerontol.|Journal of Gerontology
J. Gerontol.|Journals of Gerontology
J. Gerontol.|Journals of Gerontology
J. gravit. Physiol.|Journal of Gravitational Physiology
J. Growth|Journal of Growth [Seicho]
J. Helminth.|Journal of Helminthology
J. Hered.|Journal of Heredity
J. Herpetol.|Journal of Herpetology
J. hist. Biol.|Journal of the History of Biology
J. Histochem. Cytochem.|Journal of Histochemistry and Cytochemistry
J. Histotechnol.|Journal of histotechnology.
J. Hokkaido Univ. Educ.|Journal of Hokkaido University of Education [Hokkaido Kyoiku Daigaku Kiyo]
J. Hubei Univ. Nat. Sci.|Journal of Hubei University. Natural Science Edition [Hubei da xue xue bao]
J. Hyg. Epid. Microbiol.|Journal of Hygiene, Epidemiology, Microbiology and Immunology
J. Immunogenet.|Journal of Immunogenetics
J. Immunol.|Journal of Immunology
J. Immunol. Methods|Journal of Immunological Methods
J. Immunol. Virus Res. exp. Chemother.|Journal of Immunology, Virus Research and experimental Chemotherapy
J. Indian Bot. Soc.|Journal of the Indian Botanical Society
J. Indian Inst. Sci.|Journal of the Indian Institute of Science
J. Indust. Microbiol.|Journal of Industrial Microbiology
J. infect. Dis.|Journal of Infectious Diseases
J. Inher. Metabol. Dis.|Journal of Inherited Metabolic Disease
J. inorg. Biochem.|Journal of Inorganic Biochemistry
J. Insect Behav.|Journal of Insect Behavior
J. Insect Biotechnol. Sericology|Journal of Insect Biotechnology and Sericology
J. Insect Conserv.|Journal of Insect Conservation
J. Insect Path.|Journal of Insect Pathology
J. Insect Physiol.|Journal of Insect Physiology
J. Insect Sci.|Journal of Insect Science
J. Insect Sci. (Tucson)|Journal of Insect Science (Tucson)
J. Inst. Basic Sci., Chungang Univ.|Journal of the Institute of Basic Science, Chungang University
J. Inst. Polytech. Osaka Cy Univ.|Journal of the Institute of Polytechnics, Osaka City University.
J. Interdiscipl. Cycle Res.|Journal of Interdisciplanary Cycle Research
J. Interferon Cytokine Res.|Journal of Interferon and Cytokine Research
J. Invert. Path.|Journal of Invertebrate Pathology
J. invest. Dermatol.|Journal of Investigative Dermatology
J. Investig. Med.|Journal of Investigative Medicine
J. Iowa Acad. Sci.|Journal of the Iowa Academy of Science
J. Jinan Univ.|Journal of Jinan University [Jinan Daxue Xuebao]
J. Jpn Biochem. Soc.|Nippon seikagakkai shi [Journal of the Japanese Biochemical Society]
J. Jpn Chem.|Journal of Japanese Chemistry [Kagaku no ryoiki]
J. Kans. ent. Soc.|Journal of the Kansas Entomological Society
J. Kerala Acad. Biol.|Journal of the Kerala Academy of Biology
J. King Saud Univ.|Journal of King Saud University
J. King Saud Univ.|Journal of King Saud University
J. Korean Cult. Res. Inst.|Journal of the Korean Cultural Research Institute (Ewha Women's University) [Han'guk Munhwa Yon'guwon nonch'ong]
J. Korean Med. Sci.|Journal of Korean Medical Science
J. Korean Res. Inst. Better Living|Journal of the Korean Research Institute for Better Living. Ewha Womans' University
J. Lab. clin. Med.|Journal of Laboratory and Clinical Medicine
J. Leukoc. Biol.|Journal of Leukocyte Biology
J. Linn. Soc.|Journal of the Linnean Society
J. Lipid Res.|Journal of Lipid Research
J. Liquid Chromatog.|Journal of Liquid Chromatography
J. Liquid Chromatog. Rel. Technol.|Journal of Liquid Chromatography & Related Technologies
J. Madras Univ.|Journal of Madras University
J. Maharashtra agric. Univs.|Journal of the Maharashtra Agricultural Universities
J. Mammal.|Journal of Mammalogy
J. Mass Spec.|Journal of mass spectrometry
J. math. Biol.|Journal of Mathematical Biology
J. Mechanochem. Cell Motility|Journal of Mechanochemistry and Cell Motility
J. med. Chem.|Journal of Medicinal Chemistry
J. med. Ent.|Journal of Medical Entomology
J. med. Genet.|Journal of Medical Genetics
J. Membrane Biol.|Journal of Membrane Biology
J. micr. biol. cell.|Journal de microscopie et de biologie cellulaire
J. Microbiol. (Seoul)|Journal of Microbiology
J. Microbiol. Biotechnol.|Journal of Microbiology and Biotechnology
J. Microsc.|Journal of Microscopy
J. Microwave Power|Journal of Microwave Power (International Microwave Power Institute)
J. Minn. Acad. Sci.|Journal of the Minnesota Academy of Science
J. Miss. Acad. Sci.|Journal of the Mississippi Academy of Sciences
J. Mol. Graph. Model.|Journal of molecular graphics & modelling
J. Mol. Recogn|Journal of molecular recognition
J. molec. appl. Genet.|Journal of Molecular and Applied Genetics
J. molec. Biol.|Journal of Molecular Biology
J. Molec. Endocrinol.|Journal of Molecular Endocrinology
J. molec. Evol.|Journal of Molecular Evolution
J. molec. Med.|Journal of Molecular Medicine
J. molec. Neurosci.|Journal of Molecular Neuroscience
J. Morph.|Journal of Morphology
J. Muscle Res. Cell Motility|Journal of Muscle Research and Cell Motility
J. Mycol. Plant Path.|Journal of mycology and plant pathology
J. Mysore agric. exp. Un.|Journal of the Mysore Agricultural and Experimental Union
J. Mysore Univ.|Journal of the Mysore University
J. N. Y. ent. Soc.|Journal of the New York Entomological Society
J. Nanjing Ag. Univ.|Nan-ching nung yeh ta hsueh hsueh pao [Journal of Nanjing Agricultural University]
J. Nara Med. Ass.|Journal of the Nara Medical Association [Nara igaku zasshi]
J. Nat. Conservation|Journal of Nature Conservation
J. nat. Hist.|Journal of Natural History
J. nat. Prod.|Journal of natural products
J. Nat. Prods|Journal of Natural Products
J. Natn. Acad. Sci., Korea|Journal of the National Academy of Sciences, Republic of Korea [Haksurwon nonmunjip]
J. natn. Cancer Inst.|Journal of the National Cancer Institute
J. Nematol.|Journal of Nematology
J. Neural Transmission|Journal of Neural Transmission
J. Neural Transmission|Journal of Neural Transmission
J. Neurobiol.|Journal of Neurobiology
J. Neurochem.|Journal of Neurochemistry
J. Neurochem.|Journal of Neurochemistry
J. Neurocytol.|Journal of Neurocytology
J. Neuroendocrinol.|Journal of Neuroendocrinology
J. Neurogenet.|Journal of Neurogenetics
J. Neuroimmunol.|Journal of Neuroimmunology
J. Neuropathol. exp. Neurol.|Journal of Neuropathology and Experimental Neurology
J. Neurophysiol.|Journal of Neurophysiology
J. Neurosci.|Journal of Neuroscience
J. Neurosci. Methods|Journal of Neuroscience Methods
J. Neurosci. Online|Journal of Neuroscience, JMN online
J. Neurosci. Rapid Comms.|Journal of Neuroscience Rapid Communications
J. Neurosci. Res.|Journal of Neuroscience Research
J. nucl. Agric. Biol.|Journal of Nuclear Agriculture and Biology
J. nucl. Sci., Korea|Journal of nuclear Sciences [Wonjaryok Yongu Nonmunjip]
J. Nuclear Med.|Journal of Nuclear Medicine
J. Nutr.|Journal of Nutrition
J. Nutr. Biochem.|Journal of Nutritional Biochemistry
J. Nutrl. Sci. Vitaminol.|Journal of Nutritional Science and Vitaminology
J. org. Chem.|Journal of organic chemistry
J. Pa Acad. Sci.|Journal of the Pennsylvania Academy of Science
J. Paediatric Gastroent. Nutrition|Journal of Paediatric Gastroenterology and Nutrition
J. Paleont.|Journal of Paleontology
J. Parasitol.|Journal of Parasitology
J. Pept. Res.|Journal of Peptide Research
J. Peptide Sci.|Journal of Peptide Science
J. Pesticide Sci.|Journal of Pesticide Science
J. Pharm. Pharmacol.|Journal of Pharmacy and Pharmacology
J. Pharmaceut. Biomed. Anal.|Journal of Pharmaceutical and Biomedical Analysis
J. Pharmaceut. Sci.|Journal of Pharmaceutical Sciences
J. Pharmacol. Exp. Therapeutics|Journal of Pharmacology and Experimental Therapeutics
J. Pharmacol. Sci.|Journal of Pharmacological Sciences
J. Photochem. Photobiol.|Journal of Photochemistry and Photobiology
J. phys. Chem.|Journal of Physical Chemistry
J. Phys. Cond. Matter|Journal of Physics. Condensed Matter
J. Physiol.|Journal of Physiology
J. Physiol. Soc. Jpn|Journal of the Physiological Society of Japan [Nippon seirigaku zasshi]
J. Physiol., Paris|Journal of Physiology, Paris
J. Physiologie, Paris|Journal de Physiologie
J. Physique|Journal de physique
J. Phytol. Res.|Journal of Phytological Research
J. Pineal Res.|Journal of Pineal Research
J. Pl. Prot.|Journal of Plant Protection
J. Proc. ent. Soc. Lond.|Journal of the Proceedings of the Entomological Society of London
J. Proc. Linn. Soc.|Journal of the Proceedings of the Linnean Society
J. Proc. Linn. Soc., Zool.|Journal of the Proceedings of the Linnean Society. Zoology
J. Protein Chem.|Journal of Protein Chemistry
J. Proteome Res.|Journal of Proteome Research
J. Protozool.|Journal of Protozoology
J. Psychol. Neurol., Lpz.|Journal fur Psychologie und Neurologie
J. Qufu Normal Univ.|Qufu shifan daxue xuebao [Journal of Qufu Normal University]
J. r. Coll. Physicians Lond.|Journal of the Royal College of Physicians of London
J. r. microsc. Soc.|Journal of the Royal Microscopical Society
J. r. Soc. N. Z.|Journal of the Royal Society of New Zealand
J. Radiat. Res.|Journal of Radiation Research
J. Receptor Res.|Journal of Receptor Research
J. Reprod. Dev.|The Journal of Reproduction and Development
J. Reprod. Fert.|Journal of Reproduction and Fertility
J. Reprod. Fert.|Journal of Reproduction and Fertility
J. Reprod. Immunol.|Journal of Reproductive Immunology
J. Res., Punjab agric. Univ.|Journal of Research. Punjab Agricultural University
J. Rubb. Res. Inst. Malaya|Journal of the Rubber Research Institute of Malaya
J. S. Afr. Bot.|Journal of South African Botany
J. Sci. Food Agric.|Journal of the Science of Food and Agriculture
J. Sci. Hiroshima Univ.|Journal of Science of the Hiroshima University
J. Sci. Soc. Thailand|Journal of the Science Society of Thailand
J. Sci., Univ. Tokushima|Journal of Science, University of Tokushima College of General Education [Tokushima Daigaku Kyoyobu Kiyo, Shizen Kagaku]
J. scient. indust. Res., India|Journal of Scientific and Industrial Research, India
J. scient. Res., Bhopal|Journal of scientific research
J. scient. Res., Djakarta|Journal of Scientific Research
J. Sericult. Sci. Jpn|The Journal of Sericultural Science of Japan [Nippon sanshi-gaku zasshi]
J. Singapore natn. Acad. Sci.|Journal of the Singapore National Academy of Science
J. Sleep Res.|Journal of Sleep Research
J. Soc. Bibl. nat. Hist.|Journal of the Society for the Bibliography of Natural History
J. Soc. Biol.|Journal de la Societe de Biologie
J. Soc. Br. Ent.|Journal of the Society for British Entomology
J. Soc. Gynec. Invest.|Journal of the Society for Gynecologic Investigation
J. Soc. psych. res.|Journal of the Society for Psychical Research
J. Steroid Biochem.|Journal of Steroid Biochemistry
J. Steroid Biochem. molec. Biol.|Journal of Steroid Biochemistry and Molecular Biology
J. stored Products Res.|Journal of Stored Products Research
J. struct. Biol.|Journal of Structural Biology
J. Struct. Funct. Genomics|Journal of Structural and Functional Genomics
J. submicrosc. Cytol.|Journal of Submicroscopic Cytology
J. submicrosc. Cytol. Path.|Journal of Submicroscopic Cytology and Pathology
J. Supramol. Struct.|Journal of Supramolecular Structure
J. Supramol. Struct.|Journal of Supramolecular Structure
J. Supramol. Struct. Cell. Biochem.|Journal of Supramolecular Structure and Cellular Biochemistry
J. Supramol. Struct. Cell. Biochem.|Journal of Supramolecular Structure and Cellular Biochemistry
J. Taiwan Mus.|Journal of Tawain Museum [T'ai-wan sheng li po wu kuan pan nien k'an]
J. Takeda Res. Lab.|Journal of the Takeda Research Laboratories [Takeda Kenkyujo ho]
J. Tenn. Acad. Sci.|Journal of the Tennessee Academy of Science
J. Theor. Biol.|Journal of Theoretical Biology
J. Thermal Biol.|Journal of Thermal Biology
J. Tokyo Women's Med. Coll.|Journal of Tokyo Women's Medical College [Tokyo Joshi Ika Daigaku zasshi]
J. Toxicol. environ. Hlth|Journal of Toxicology and Environmental Health
J. Toyo Univ. Gen. Educ.|Journal of the Toyo University. General Education. Natural Science [Toyo Daigaku kiyo. Kyoyo Katei-hen. Shizen kagaku]
J. Trace Microprobe Tech.|Journal of Trace and Microprobe Techniques
J. Trop. Ecol.|Journal of Tropical Ecology
J. Ultrastruct. molec. Struct. Res.|Journal of Ultrastructure and Molecular Structure Research
J. Ultrastruct. Res.|Journal of Ultrastructure Research
J. Univ. Bombay|Journal of the University of Bombay
J. Univ. Poona|Journal of the University of Poona. Science and Technology
J. UOEH|Journal of UOEH. [University of Occupational and Environmental Health]
J. Urol.|Journal of Urology
J. Vector Ecol.|Journal of Vector Ecology
J. Venomous Animals Toxins|Journal of Venomous Animals and Toxins
J. Vet. Diagn. Invest.|Journal of Veterinary Diagnostic Investigation
J. Virol.|Journal of Virology
J. Virol. Methods|Journal of Virological Methods
J. Wash. Acad. Sci.|Journal of the Washington Academy of Sciences
J. Zhejiang Univ., Sci.|Journal of Zhejiang Uninersity. Science
J. Zool.|Journal of Zoology
J. Zool.|Journal of Zoology
J. Zool. Syst. Evol. Res.|Journal of zoological systematics and evolutionary research
JAMA|JAMA (American Medical Association)
Japanese Patent|Japanese Patent
Jb. naturh. Landesmus. Karnten|Jahrbuch des naturhistorisches Landesmuseums von Karnten
Jb. Univ. Dusseldorf|Jahrbuch. Universitat Dusseldorf
Jber. ETH, Zurich|Jahresbericht - Eidgenossische Technische Hochschule
Jber. ges. Physiol.|Jahresbericht uber die gesamte Physiologie und experimentelle Pharmakologie
Jber. LandesmusVer. Vorarlberg|Jahresbericht der Landesmuseumsverein fur Vorarlberg in Bregenz
Jber. naturf. Ges. Graub.|Jahresbericht der Naturforschenden Gesellschaft Graubundens
Jber. schles. Ges. vaterl. Kult.|Jahresbericht der schlesischen Gesellschaft fur vaterlandische Kultur
Jber. Schweiz. Natnfond. Ford. Wiss. Forsch.|Schweizerischer Nationalfonds zur Forderung der Wissenschaftlichen Forschung [Rapport annuel - Fonds national suisse de la recherche scientifique]
Jena. Z. Naturw.|Jenaische Zeitschrift fur Naturwissenschaft (Medizinisch-naturwissenschaftliche Gesellschaft zu Jena)
JEOL News|Japan Electron Optics Laboratory News
Jh. Naturw. Lotos|Jahresbericht des Naturwissenschaften herausgegeben vom Naturhistorischen Vereine 'Lotos' in Prag
Jh. Naturw. Lotos|Jahrbuch fur Naturwissenschaft im Auftrage des Vereines 'Lotos' herausgegeben
Jh. Naturw. Lotos|Siztungsberichte Deutschen Naturwissenschaftlich-medizinischen Vereins fur Bohem 'Lotos' in Prag
Jh. naturw. Ver. Trencsiner Kom.|Jahresheft der Naturwissenschaftlichen Vereins des Trencsiner Komitats
Jh. Ver. schles. Insektenk.|Jahresheft des Vereins fur schlesische Insektenkunde zu Breslau
Jh. Ver. vaterl. Naturk. Wurtt.|Jahresheft des Vereins fur vaterlandische Naturkunde in Wurttemberg
Jikken igaku|Jikken igaku [Experimental Medicine]
JINR Rapid Commun.|JINR Rapid Communications (Joint Institute for Nuclear Research) [Kratkie soobshcheniia OIIAI]
Jinrui to Iden|Jinrui to Iden [Human Race and Inheritance]
Johns Hopkins Hosp. Bull.|Johns Hopkins Hospital Bulletin
Johns Hopkins Med. J.|Johns Hopkins Medical Journal
